Date,Open,High,Low,Close,Adj Close,Volume
2002-02-28,157.500000,161.000000,157.500000,159.000000,126.978325,0
2002-03-01,157.399994,158.000000,157.000000,158.000000,126.179718,0
2002-03-04,159.500000,159.500000,156.479996,158.000000,126.179718,0
2002-03-05,159.500000,159.500000,156.000000,158.000000,126.179718,0
2002-03-06,159.520004,159.520004,158.000000,158.000000,126.179718,0
2002-03-07,159.500000,159.500000,157.000000,157.500000,125.780411,0
2002-03-08,155.600006,159.399994,155.600006,157.500000,125.780411,0
2002-03-11,159.399994,159.399994,156.500000,156.500000,124.981842,0
2002-03-12,154.000000,165.600006,154.000000,164.000000,130.971344,0
2002-03-13,167.600006,172.000000,164.000000,167.500000,133.766495,0
2002-03-14,170.000000,174.000000,169.000000,173.000000,138.158783,0
2002-03-15,174.000000,181.000000,172.000000,179.000000,142.950424,0
2002-03-18,181.000000,185.000000,180.199997,184.000000,146.943466,0
2002-03-19,182.399994,186.000000,182.000000,184.000000,146.943466,0
2002-03-20,183.500000,183.500000,177.000000,179.500000,144.267090,0
2002-03-21,177.600006,181.399994,177.600006,179.500000,144.267090,0
2002-03-22,179.000000,179.000000,179.000000,179.000000,143.865250,123325
2002-03-25,176.399994,181.250000,176.000000,180.000000,144.668961,0
2002-03-26,181.399994,182.000000,178.000000,180.000000,144.668961,0
2002-03-27,181.649994,181.649994,179.000000,180.500000,145.070816,0
2002-03-28,179.360001,181.649994,179.350006,180.500000,145.070816,0
2002-03-29,180.500000,180.500000,180.500000,180.500000,145.070816,0
2002-04-01,180.500000,180.500000,180.500000,180.500000,145.070816,0
2002-04-02,179.000000,182.000000,179.000000,181.000000,145.472656,0
2002-04-03,182.000000,184.000000,181.000000,181.500000,145.874557,0
2002-04-04,181.880005,184.000000,181.000000,181.500000,145.874557,0
2002-04-05,182.000000,182.000000,181.500000,181.500000,145.874557,0
2002-04-08,181.880005,182.000000,181.000000,181.500000,145.874557,0
2002-04-09,182.000000,182.000000,181.000000,181.500000,145.874557,0
2002-04-10,181.000000,182.000000,180.000000,181.000000,145.472656,0
2002-04-11,191.000000,191.000000,191.000000,191.000000,153.509842,0
2002-04-12,190.000000,200.520004,190.000000,198.500000,159.537689,0
2002-04-15,199.397995,201.000000,196.000000,198.500000,159.537689,0
2002-04-16,200.649994,200.649994,198.360001,199.500000,160.341415,0
2002-04-17,202.000000,206.412003,199.000000,203.000000,163.154434,0
2002-04-18,201.000000,205.000000,201.000000,203.000000,163.154434,0
2002-04-19,205.000000,205.000000,201.600006,203.500000,163.556305,0
2002-04-22,201.000000,205.000000,201.000000,203.000000,163.154434,0
2002-04-23,205.000000,205.000000,201.000000,203.000000,163.154434,0
2002-04-24,201.000000,205.000000,201.000000,203.000000,163.154434,0
2002-04-25,205.000000,206.000000,203.796005,204.500000,164.360016,0
2002-04-26,206.000000,206.000000,203.000000,205.000000,164.761856,0
2002-04-29,205.000000,206.000000,203.000000,204.500000,164.360016,0
2002-04-30,204.500000,208.000000,203.000000,205.500000,165.163681,0
2002-05-01,208.000000,216.000000,208.000000,213.000000,171.191589,0
2002-05-02,214.000000,214.000000,211.000000,212.500000,170.789719,0
2002-05-03,216.000000,218.000000,216.000000,217.000000,174.406479,0
2002-05-06,217.000000,217.000000,217.000000,217.000000,174.406479,0
2002-05-07,218.000000,222.000000,216.000000,219.000000,176.013931,0
2002-05-08,222.000000,222.000000,216.000000,219.000000,176.013931,0
2002-05-09,222.000000,222.000000,216.000000,219.000000,176.013931,0
2002-05-10,216.000000,216.000000,208.000000,211.500000,169.986038,0
2002-05-13,209.000000,211.500000,207.000000,211.500000,169.986038,0
2002-05-14,207.000000,210.000000,205.000000,207.500000,166.771149,0
2002-05-15,211.000000,211.000000,206.000000,208.500000,167.574844,0
2002-05-16,211.000000,211.000000,207.000000,209.000000,167.976746,0
2002-05-17,211.000000,211.000000,207.399994,209.000000,167.976746,0
2002-05-20,211.000000,211.000000,206.000000,208.500000,167.574844,0
2002-05-21,210.500000,211.000000,207.000000,209.000000,167.976746,0
2002-05-22,210.000000,211.000000,207.000000,209.000000,167.976746,0
2002-05-23,208.000000,210.600006,208.000000,209.000000,167.976746,0
2002-05-24,207.500000,209.000000,206.000000,209.000000,167.976746,0
2002-05-27,211.000000,211.000000,207.000000,208.500000,167.574844,0
2002-05-28,207.000000,210.000000,207.000000,208.500000,167.574844,0
2002-05-29,209.000000,209.399994,207.000000,208.500000,167.574844,0
2002-05-30,209.399994,209.399994,208.500000,208.500000,167.574844,0
2002-05-31,207.000000,210.000000,207.000000,208.500000,167.574844,0
2002-06-03,208.500000,208.500000,208.500000,208.500000,167.574844,0
2002-06-04,208.500000,208.500000,208.500000,208.500000,167.574844,0
2002-06-05,207.000000,208.500000,207.000000,208.500000,167.574844,0
2002-06-06,207.000000,208.500000,207.000000,208.500000,167.574844,0
2002-06-07,208.500000,210.000000,207.000000,208.500000,167.574844,0
2002-06-10,207.373993,208.000000,207.000000,207.500000,166.771149,0
2002-06-11,206.250000,206.250000,204.800003,206.000000,165.565613,0
2002-06-12,204.000000,204.000000,197.000000,200.000000,160.743225,0
2002-06-13,198.500000,201.199997,198.500000,200.000000,160.743225,0
2002-06-14,198.500000,200.000000,196.901993,199.000000,159.939575,0
2002-06-17,200.520004,200.800003,198.350006,199.500000,160.341415,0
2002-06-18,201.000000,205.000000,199.000000,201.000000,161.547012,0
2002-06-19,200.000000,200.500000,198.000000,200.500000,161.145126,0
2002-06-20,202.800003,202.800003,200.500000,200.500000,161.145126,0
2002-06-21,203.000000,203.000000,201.000000,201.000000,161.547012,0
2002-06-24,200.000000,201.000000,200.000000,201.000000,161.547012,0
2002-06-25,201.000000,201.000000,199.000000,201.000000,161.547012,0
2002-06-26,200.000000,200.500000,199.000000,199.000000,159.939575,0
2002-06-27,199.000000,200.600006,199.000000,199.000000,159.939575,0
2002-06-28,199.000000,199.000000,197.000000,199.000000,159.939575,0
2002-07-01,200.199997,200.500000,198.800003,199.000000,159.939575,0
2002-07-02,197.000000,199.000000,194.000000,196.000000,157.528427,0
2002-07-03,191.000000,191.520004,187.000000,189.500000,152.304276,0
2002-07-04,183.000000,186.479996,182.000000,183.000000,147.080078,0
2002-07-05,184.500000,187.000000,182.750000,184.500000,148.285690,0
2002-07-08,186.399994,188.000000,185.000000,185.000000,148.687515,0
2002-07-09,188.000000,189.000000,184.000000,186.500000,149.893097,0
2002-07-10,186.500000,187.199997,184.479996,186.500000,149.893097,0
2002-07-11,184.000000,184.520004,178.000000,180.500000,145.070816,0
2002-07-12,180.000000,180.000000,178.000000,180.000000,144.668961,0
2002-07-15,176.000000,180.000000,175.311996,177.500000,142.659653,0
2002-07-16,175.000000,177.000000,175.000000,176.000000,141.454056,0
2002-07-17,178.000000,180.000000,177.000000,178.000000,143.061508,0
2002-07-18,181.000000,182.000000,177.500000,181.000000,145.472656,0
2002-07-19,180.500000,180.500000,180.500000,180.500000,145.070816,0
2002-07-22,181.500000,181.500000,180.000000,180.000000,144.668961,0
2002-07-23,178.479996,180.000000,178.479996,180.000000,144.668961,0
2002-07-24,175.500000,180.000000,174.000000,175.500000,141.052200,0
2002-07-25,174.000000,178.600006,174.000000,176.500000,141.855972,0
2002-07-26,174.479996,176.500000,174.479996,176.000000,141.454056,0
2002-07-29,176.000000,176.000000,176.000000,176.000000,141.454056,50050
2002-07-30,176.000000,176.000000,176.000000,176.000000,141.454056,0
2002-07-31,179.000000,179.000000,176.500000,176.500000,141.855972,0
2002-08-01,174.399994,176.500000,174.399994,176.500000,141.855972,0
2002-08-02,175.500000,175.500000,173.399994,175.500000,141.052200,0
2002-08-05,175.500000,175.500000,173.000000,175.500000,141.052200,0
2002-08-06,172.000000,174.500000,172.000000,174.500000,140.248489,0
2002-08-07,174.000000,174.000000,173.240005,174.000000,139.846649,0
2002-08-08,173.000000,175.000000,173.000000,174.000000,139.846649,0
2002-08-09,175.000000,175.000000,174.000000,174.000000,139.846649,0
2002-08-12,174.000000,174.000000,173.000000,174.000000,139.846649,0
2002-08-13,172.500000,172.500000,171.350006,172.500000,138.641083,0
2002-08-14,171.000000,172.500000,171.000000,172.500000,138.641083,0
2002-08-15,172.500000,172.500000,172.500000,172.500000,138.641083,0
2002-08-16,172.500000,172.500000,171.000000,172.500000,138.641083,0
2002-08-19,173.399994,173.399994,172.500000,172.500000,138.641083,0
2002-08-20,171.500000,171.500000,171.500000,171.500000,137.837372,1400
2002-08-21,171.500000,171.500000,171.500000,171.500000,137.837372,0
2002-08-22,172.000000,174.500000,171.500000,173.000000,139.042923,0
2002-08-23,173.000000,175.000000,171.000000,173.000000,139.042923,0
2002-08-26,173.000000,173.000000,173.000000,173.000000,139.042923,0
2002-08-27,172.500000,172.500000,172.500000,172.500000,138.641083,0
2002-08-28,171.360001,172.500000,171.000000,172.500000,138.641083,0
2002-08-29,170.500000,173.600006,170.500000,170.500000,137.033630,0
2002-08-30,168.479996,170.500000,168.479996,170.500000,137.033630,0
2002-09-02,170.500000,172.199997,168.600006,170.500000,137.033630,0
2002-09-03,166.600006,168.000000,166.000000,168.000000,135.024338,0
2002-09-04,168.000000,168.000000,168.000000,168.000000,135.024338,185250
2002-09-05,165.479996,167.000000,165.479996,167.000000,134.220627,0
2002-09-06,165.000000,165.000000,163.000000,165.000000,132.613205,0
2002-09-09,160.000000,163.000000,160.000000,163.000000,131.005768,0
2002-09-10,160.500000,160.500000,160.500000,160.500000,128.996490,0
2002-09-11,156.000000,161.520004,156.000000,159.000000,127.790916,0
2002-09-12,156.750000,161.250000,154.000000,159.000000,127.790916,0
2002-09-13,156.750000,159.000000,156.750000,159.000000,127.790916,0
2002-09-16,156.750000,161.399994,156.750000,159.000000,127.790916,0
2002-09-17,162.649994,168.500000,162.649994,167.000000,134.220627,0
2002-09-18,166.000000,169.000000,165.500000,167.500000,134.622482,0
2002-09-19,169.000000,176.000000,168.649994,175.000000,140.650391,0
2002-09-20,172.350006,174.000000,172.000000,172.000000,138.239243,0
2002-09-23,173.000000,173.000000,173.000000,173.000000,139.042923,148750
2002-09-24,174.500000,174.520004,171.500000,173.000000,139.042923,0
2002-09-25,173.000000,175.000000,173.000000,173.000000,139.526840,0
2002-09-26,173.000000,173.000000,173.000000,173.000000,139.526840,0
2002-09-27,174.500000,175.000000,173.000000,173.000000,139.526840,0
2002-09-30,172.500000,172.500000,172.500000,172.500000,139.123566,0
2002-10-01,175.000000,175.000000,170.000000,172.500000,139.123566,0
2002-10-02,172.500000,174.399994,172.500000,172.500000,139.123566,0
2002-10-03,172.500000,174.399994,170.600006,172.500000,139.123566,0
2002-10-04,172.500000,172.500000,171.000000,172.500000,139.123566,0
2002-10-07,174.399994,174.399994,172.500000,172.500000,139.123566,0
2002-10-08,174.399994,174.399994,172.500000,172.500000,139.123566,0
2002-10-09,171.000000,173.000000,171.000000,172.500000,139.123566,0
2002-10-10,170.000000,172.520004,168.479996,170.500000,137.510559,0
2002-10-11,167.000000,170.000000,167.000000,170.000000,137.107285,0
2002-10-14,167.750000,170.000000,167.750000,170.000000,137.107285,0
2002-10-15,167.000000,171.800003,167.000000,170.000000,137.107285,0
2002-10-16,170.000000,170.000000,167.000000,168.500000,135.897522,0
2002-10-17,167.350006,168.500000,167.350006,168.500000,135.897522,0
2002-10-18,170.000000,171.399994,167.350006,169.500000,136.704071,0
2002-10-21,169.500000,169.500000,169.500000,169.500000,136.704071,0
2002-10-22,167.600006,171.000000,167.600006,169.500000,136.704071,0
2002-10-23,171.559998,172.000000,170.000000,171.000000,137.913834,0
2002-10-24,175.000000,178.000000,175.000000,175.500000,141.543121,0
2002-10-25,178.250000,179.000000,176.000000,176.000000,141.946396,0
2002-10-28,173.750000,179.000000,173.750000,176.000000,141.946396,0
2002-10-29,175.800003,177.000000,175.800003,177.000000,142.752914,0
2002-10-30,179.000000,179.000000,176.000000,177.000000,142.752914,0
2002-10-31,178.500000,179.399994,177.500000,177.500000,143.156158,0
2002-11-01,179.000000,180.360001,177.500000,177.500000,143.156158,0
2002-11-04,180.000000,184.000000,178.500000,182.500000,147.188736,0
2002-11-05,184.000000,192.000000,184.000000,189.500000,152.834335,0
2002-11-06,191.000000,192.000000,189.500000,189.500000,152.834335,0
2002-11-07,191.376007,191.376007,189.500000,189.500000,152.834335,0
2002-11-08,191.000000,192.000000,189.500000,189.500000,152.834335,0
2002-11-11,187.000000,189.500000,187.000000,189.500000,152.834335,0
2002-11-12,191.500000,192.000000,190.000000,190.000000,153.237579,0
2002-11-13,195.000000,195.000000,192.000000,192.500000,155.253891,0
2002-11-14,195.000000,195.000000,191.000000,192.500000,155.253891,0
2002-11-15,190.000000,195.000000,190.000000,192.500000,155.253891,0
2002-11-18,195.000000,195.000000,190.000000,191.800003,154.689285,0
2002-11-19,190.479996,194.000000,190.479996,191.800003,154.689285,0
2002-11-20,189.000000,191.000000,189.000000,191.000000,154.044052,0
2002-11-21,189.000000,191.000000,189.000000,191.000000,154.044052,0
2002-11-22,189.399994,191.190994,189.399994,191.000000,154.044052,0
2002-11-25,189.399994,191.000000,189.000000,191.000000,154.044052,0
2002-11-26,190.500000,193.000000,190.000000,190.000000,153.237579,0
2002-11-27,187.000000,192.000000,187.000000,190.500000,153.640839,0
2002-11-28,191.500000,191.500000,191.500000,191.500000,154.447327,332000
2002-11-29,190.000000,191.000000,190.000000,191.000000,154.044052,0
2002-12-02,191.000000,191.000000,188.000000,191.000000,154.044052,0
2002-12-03,189.000000,194.000000,189.000000,192.500000,155.253891,0
2002-12-04,195.000000,197.000000,194.000000,195.000000,157.270157,0
2002-12-05,196.000000,198.000000,195.600006,196.500000,158.479919,0
2002-12-06,203.000000,203.399994,198.000000,201.000000,162.109238,0
2002-12-09,203.600006,203.600006,198.600006,201.000000,162.109238,0
2002-12-10,202.600006,202.600006,199.399994,199.500000,160.899460,0
2002-12-11,200.399994,201.000000,198.600006,199.500000,160.899460,0
2002-12-12,198.399994,201.000000,198.399994,199.500000,160.899460,0
2002-12-13,197.399994,197.399994,189.399994,192.000000,154.850616,0
2002-12-16,193.800003,193.800003,189.000000,191.500000,154.447327,0
2002-12-17,189.000000,189.000000,185.600006,188.000000,151.624573,0
2002-12-18,185.000000,190.500000,185.000000,188.000000,151.624573,0
2002-12-19,186.000000,191.000000,186.000000,188.000000,151.624573,0
2002-12-20,187.000000,187.000000,185.399994,187.000000,150.818039,0
2002-12-23,188.199997,188.399994,186.000000,187.000000,150.818039,0
2002-12-24,186.500000,186.500000,186.500000,186.500000,150.414764,1048050
2002-12-25,186.500000,186.500000,186.500000,186.500000,150.414764,0
2002-12-26,186.500000,186.500000,186.500000,186.500000,150.414764,0
2002-12-27,186.500000,186.500000,186.500000,186.500000,150.414764,450000
2002-12-30,184.000000,186.000000,184.000000,186.000000,150.011490,0
2002-12-31,184.000000,187.199997,184.000000,186.000000,150.011490,0
2003-01-01,186.000000,186.000000,186.000000,186.000000,150.011490,0
2003-01-02,187.600006,187.600006,186.000000,186.000000,150.011490,0
2003-01-03,186.000000,186.000000,186.000000,186.000000,150.011490,0
2003-01-06,187.199997,187.199997,186.000000,186.000000,150.011490,0
2003-01-07,185.000000,187.500000,185.000000,186.000000,150.011490,0
2003-01-08,189.000000,189.600006,185.000000,187.300003,151.059982,0
2003-01-09,188.300003,190.000000,188.300003,188.300003,151.866531,0
2003-01-10,191.000000,191.000000,191.000000,191.000000,154.044052,1354100
2003-01-13,189.800003,197.000000,189.800003,194.500000,156.866867,0
2003-01-14,196.199997,196.199997,193.000000,194.500000,156.866867,0
2003-01-15,193.000000,194.194000,192.000000,193.000000,155.657104,0
2003-01-16,193.600006,193.600006,193.000000,193.000000,155.657104,0
2003-01-17,193.600006,194.000000,193.000000,193.000000,155.657104,0
2003-01-20,192.500000,193.000000,192.500000,193.000000,155.657104,0
2003-01-21,193.800003,193.800003,192.399994,193.000000,155.657104,0
2003-01-22,194.000000,198.500000,193.850006,198.500000,160.092941,0
2003-01-23,198.000000,199.500000,196.550003,199.000000,160.496185,0
2003-01-24,197.000000,201.000000,197.000000,199.000000,160.496185,0
2003-01-27,198.000000,200.000000,196.000000,198.500000,160.092941,0
2003-01-28,197.000000,199.000000,197.000000,198.500000,160.092941,0
2003-01-29,197.005997,198.399994,197.005997,197.500000,159.286423,0
2003-01-30,198.000000,198.199997,196.000000,196.500000,158.479919,0
2003-01-31,193.000000,194.000000,193.000000,193.500000,156.060379,0
2003-02-03,194.399994,194.399994,193.500000,193.500000,156.060379,0
2003-02-04,192.000000,192.000000,191.951996,192.000000,154.850616,0
2003-02-05,193.399994,193.399994,192.000000,192.000000,154.850616,0
2003-02-06,194.000000,194.000000,189.000000,190.500000,153.640839,0
2003-02-07,188.000000,190.000000,188.000000,190.000000,153.237579,0
2003-02-10,190.000000,190.000000,190.000000,190.000000,153.237579,75000
2003-02-11,191.600006,191.600006,190.000000,190.000000,153.237579,0
2003-02-12,188.800003,190.000000,188.800003,190.000000,153.237579,0
2003-02-13,188.800003,190.000000,188.800003,190.000000,153.237579,0
2003-02-14,190.000000,190.000000,190.000000,190.000000,153.237579,0
2003-02-17,188.300003,190.000000,188.300003,190.000000,153.237579,0
2003-02-18,189.000000,192.000000,189.000000,190.000000,153.237579,0
2003-02-19,188.000000,189.500000,188.000000,189.500000,152.834335,0
2003-02-20,187.000000,188.500000,187.000000,188.500000,152.027786,0
2003-02-21,187.000000,188.500000,184.399994,187.000000,150.818039,0
2003-02-24,188.000000,188.000000,184.449997,187.000000,150.818039,0
2003-02-25,186.000000,187.000000,184.399994,187.000000,150.818039,0
2003-02-26,184.000000,187.000000,184.000000,187.000000,150.818039,0
2003-02-27,188.800003,188.800003,187.000000,187.000000,150.818039,0
2003-02-28,187.000000,187.000000,187.000000,187.000000,150.818039,0
2003-03-03,185.199997,188.800003,185.199997,187.000000,150.818039,0
2003-03-04,183.800003,185.000000,183.000000,185.000000,149.205002,0
2003-03-05,181.800003,184.000000,179.000000,182.000000,146.785461,0
2003-03-06,184.000000,184.000000,180.199997,182.000000,146.785461,0
2003-03-07,180.800003,184.000000,180.800003,182.500000,147.188736,0
2003-03-10,184.375000,184.375000,180.050003,180.500000,145.575684,0
2003-03-11,180.399994,182.000000,177.600006,180.000000,145.172455,0
2003-03-12,187.000000,193.699997,184.552002,192.000000,154.850616,0
2003-03-13,194.000000,196.500000,192.000000,196.500000,158.479919,0
2003-03-14,196.000000,200.000000,196.000000,197.000000,158.883163,0
2003-03-17,199.699997,200.000000,194.000000,197.000000,158.883163,0
2003-03-18,199.550003,199.699997,197.000000,197.000000,158.883163,0
2003-03-19,194.199997,198.000000,194.199997,196.000000,159.534317,0
2003-03-20,199.000000,200.000000,197.500000,197.500000,160.755280,0
2003-03-21,200.000000,210.000000,198.000000,208.000000,169.301743,0
2003-03-24,210.000000,210.199997,205.000000,208.000000,169.301743,0
2003-03-25,211.000000,216.000000,210.000000,213.000000,173.371490,0
2003-03-26,216.000000,216.000000,213.000000,214.000000,174.185455,0
2003-03-27,214.000000,216.000000,210.000000,213.000000,173.371490,0
2003-03-28,213.320007,215.000000,212.000000,212.500000,172.964523,0
2003-03-31,215.000000,215.000000,210.000000,212.500000,172.964523,0
2003-04-01,210.000000,210.000000,207.000000,207.500000,168.894775,0
2003-04-02,209.899994,210.000000,205.000000,207.500000,168.894775,0
2003-04-03,207.500000,210.000000,205.000000,207.500000,168.894775,0
2003-04-04,209.899994,210.000000,207.500000,207.500000,168.894775,0
2003-04-07,206.000000,210.000000,205.250000,207.500000,168.894775,0
2003-04-08,210.000000,210.000000,207.500000,207.500000,168.894775,0
2003-04-09,210.000000,210.000000,207.500000,207.500000,168.894775,0
2003-04-10,211.000000,211.000000,205.000000,208.000000,169.301743,0
2003-04-11,211.000000,216.000000,211.000000,213.500000,173.778473,0
2003-04-14,215.899994,216.000000,213.500000,213.500000,173.778473,0
2003-04-15,215.899994,216.000000,213.500000,213.500000,173.778473,0
2003-04-16,217.000000,223.000000,217.000000,220.000000,179.069138,0
2003-04-17,217.300003,223.000000,217.000000,219.500000,178.662155,0
2003-04-18,219.500000,219.500000,219.500000,219.500000,178.662155,0
2003-04-21,219.500000,219.500000,219.500000,219.500000,178.662155,0
2003-04-22,222.000000,226.000000,222.000000,223.500000,181.917953,0
2003-04-23,226.000000,231.000000,223.500000,230.000000,187.208664,0
2003-04-24,232.000000,232.000000,228.000000,230.000000,187.208664,0
2003-04-25,231.000000,231.000000,227.000000,227.000000,184.766830,0
2003-04-28,227.449997,230.000000,227.449997,229.000000,186.394699,0
2003-04-29,230.000000,230.000000,227.000000,228.500000,185.987732,0
2003-04-30,230.000000,230.000000,227.000000,228.000000,185.580765,0
2003-05-01,228.000000,228.227997,227.750000,228.000000,185.580765,0
2003-05-02,227.399994,229.399994,226.000000,228.000000,185.580765,0
2003-05-05,228.000000,228.000000,228.000000,228.000000,185.580765,0
2003-05-06,226.399994,230.000000,226.399994,228.000000,185.580765,0
2003-05-07,230.000000,230.000000,226.800003,228.000000,185.580765,0
2003-05-08,226.000000,230.000000,226.000000,227.000000,184.766830,0
2003-05-09,225.199997,230.000000,225.199997,227.000000,184.766830,0
2003-05-12,230.000000,230.000000,227.000000,227.000000,184.766830,0
2003-05-13,224.000000,229.600006,224.000000,227.000000,184.766830,0
2003-05-14,224.000000,230.000000,224.000000,227.000000,184.766830,0
2003-05-15,229.000000,230.500000,224.000000,230.500000,187.615631,0
2003-05-16,233.000000,238.000000,232.899994,235.000000,191.278412,0
2003-05-19,238.000000,240.000000,236.000000,238.000000,193.720261,0
2003-05-20,240.000000,240.000000,238.000000,238.000000,193.720261,0
2003-05-21,241.000000,241.000000,236.600006,238.000000,193.720261,0
2003-05-22,240.000000,241.000000,237.000000,239.000000,194.534210,0
2003-05-23,242.000000,245.000000,240.000000,242.500000,197.383041,0
2003-05-26,242.500000,242.500000,242.500000,242.500000,197.383041,0
2003-05-27,246.000000,246.000000,240.000000,242.500000,197.383041,0
2003-05-28,246.000000,249.000000,243.399994,246.000000,200.231857,0
2003-05-29,248.000000,249.000000,244.000000,246.000000,200.231857,0
2003-05-30,244.199997,249.000000,244.199997,246.500000,200.638840,0
2003-06-02,249.000000,250.000000,245.000000,247.500000,201.452820,0
2003-06-03,251.000000,255.000000,250.000000,253.000000,205.929535,0
2003-06-04,255.000000,255.000000,251.000000,253.000000,205.929535,0
2003-06-05,253.000000,255.000000,253.000000,253.000000,205.929535,0
2003-06-06,256.000000,256.000000,254.500000,254.500000,207.150436,0
2003-06-09,253.399994,260.000000,253.000000,258.000000,209.999298,0
2003-06-10,261.000000,261.000000,256.000000,258.000000,209.999298,0
2003-06-11,260.000000,278.000000,256.000000,258.000000,209.999298,0
2003-06-12,259.000000,263.000000,256.799988,260.500000,212.034149,0
2003-06-13,262.600006,269.000000,260.600006,266.500000,216.917831,0
2003-06-16,269.000000,269.000000,265.000000,267.000000,217.324783,0
2003-06-17,265.000000,269.000000,265.000000,267.000000,217.324783,0
2003-06-18,269.000000,269.000000,256.000000,258.000000,209.999298,0
2003-06-19,260.000000,260.000000,255.936005,257.000000,209.185318,0
2003-06-20,257.700012,258.000000,256.000000,257.000000,209.185318,0
2003-06-23,257.700012,257.700012,253.000000,254.500000,207.150436,0
2003-06-24,253.500000,253.500000,249.000000,251.500000,204.708603,0
2003-06-25,249.000000,250.000000,246.000000,248.000000,201.859772,0
2003-06-26,247.500000,247.500000,243.000000,245.500000,199.824890,0
2003-06-27,243.000000,246.000000,242.600006,244.800003,199.255173,0
2003-06-30,242.600006,249.000000,242.600006,246.500000,200.638840,0
2003-07-01,248.000000,257.000000,248.000000,254.500000,207.150436,0
2003-07-02,257.000000,260.000000,256.500000,256.500000,208.778336,0
2003-07-03,254.800003,259.000000,252.000000,254.500000,207.150436,0
2003-07-04,252.623993,257.000000,252.623993,254.000000,206.743454,0
2003-07-07,257.000000,257.000000,251.000000,255.000000,207.557404,0
2003-07-08,256.559998,257.000000,254.873001,256.500000,208.778336,0
2003-07-09,259.000000,261.000000,256.000000,258.500000,210.406235,0
2003-07-10,258.000000,263.000000,258.000000,261.000000,212.441132,0
2003-07-11,260.000000,264.000000,260.000000,262.000000,213.255096,0
2003-07-14,266.000000,266.000000,260.000000,263.000000,214.069016,0
2003-07-15,265.339996,266.000000,260.000000,263.000000,214.069016,0
2003-07-16,265.339996,280.000000,261.000000,277.000000,225.464279,0
2003-07-17,276.000000,280.000000,272.000000,274.500000,223.429459,0
2003-07-18,272.549988,279.000000,272.549988,277.000000,225.464279,0
2003-07-21,279.000000,279.000000,277.000000,277.000000,225.464279,0
2003-07-22,279.000000,279.000000,275.000000,277.000000,225.464279,0
2003-07-23,281.000000,286.000000,279.000000,285.500000,232.382919,0
2003-07-24,289.000000,292.000000,287.000000,289.500000,235.638763,0
2003-07-25,292.000000,294.000000,289.000000,291.500000,237.266663,0
2003-07-28,294.000000,294.000000,289.600006,292.000000,237.673584,0
2003-07-29,295.000000,295.000000,292.500000,292.500000,238.080597,0
2003-07-30,294.399994,294.399994,291.000000,292.500000,238.080597,0
2003-07-31,295.000000,295.000000,291.000000,293.000000,238.487564,0
2003-08-01,295.000000,306.000000,295.000000,303.500000,247.034058,0
2003-08-04,306.000000,310.000000,302.399994,308.000000,250.696793,0
2003-08-05,315.000000,315.000000,307.000000,308.500000,251.103745,0
2003-08-06,308.630005,311.000000,308.630005,309.500000,251.917694,0
2003-08-07,309.500000,311.000000,308.399994,309.500000,251.917694,0
2003-08-08,309.000000,310.000000,304.000000,307.000000,249.882858,0
2003-08-11,308.000000,310.000000,304.000000,307.000000,249.882858,0
2003-08-12,306.399994,306.500000,306.399994,306.500000,249.475861,0
2003-08-13,309.000000,324.000000,309.000000,321.000000,261.278168,0
2003-08-14,321.000000,332.600006,320.000000,328.000000,266.975861,0
2003-08-15,328.000000,331.165985,325.660004,328.500000,267.382782,0
2003-08-18,328.500000,333.000000,326.799988,330.000000,268.603729,0
2003-08-19,330.000000,333.000000,327.000000,330.000000,268.603729,0
2003-08-20,330.000000,333.600006,327.835999,332.000000,270.231598,0
2003-08-21,332.000000,339.834015,330.750000,333.500000,271.452545,0
2003-08-22,333.500000,336.000000,333.399994,333.500000,271.452545,0
2003-08-25,333.500000,333.500000,333.500000,333.500000,271.452545,0
2003-08-26,333.500000,336.000000,331.549988,333.500000,271.452545,0
2003-08-27,333.500000,336.000000,331.799988,333.500000,271.452545,0
2003-08-28,333.500000,336.000000,331.000000,333.500000,271.452545,0
2003-08-29,333.500000,336.000000,331.399994,333.500000,271.452545,0
2003-09-01,333.500000,337.000000,331.399994,334.000000,271.859558,0
2003-09-02,334.000000,337.000000,331.399994,334.000000,271.859558,0
2003-09-03,334.000000,337.000000,331.000000,334.000000,271.859558,0
2003-09-04,334.000000,337.000000,331.000000,334.000000,271.859558,0
2003-09-05,334.000000,337.000000,331.000000,334.000000,271.859558,0
2003-09-08,334.000000,337.000000,332.000000,334.000000,271.859558,0
2003-09-09,334.500000,334.500000,332.799988,334.500000,272.266449,0
2003-09-10,334.500000,337.000000,332.549988,334.500000,272.266449,0
2003-09-11,334.500000,337.000000,332.549988,334.500000,272.266449,0
2003-09-12,336.450012,340.000000,336.450012,337.500000,274.708344,0
2003-09-15,341.000000,349.000000,341.000000,346.500000,282.033905,0
2003-09-16,348.000000,350.000000,342.000000,344.000000,279.999054,0
2003-09-17,346.000000,361.000000,346.000000,358.000000,291.394348,0
2003-09-18,358.000000,360.000000,355.000000,357.000000,290.580414,0
2003-09-19,356.500000,368.000000,354.000000,365.000000,297.091980,0
2003-09-22,365.000000,373.000000,362.000000,372.500000,303.196655,0
2003-09-23,373.000000,382.000000,373.000000,379.000000,308.487305,0
2003-09-24,378.500000,384.000000,376.000000,382.000000,311.751709,0
